集团名称,牵头单位,示范性职业教育集团（联盟）培育单位,集团类型,主管机构,成员数据来源,链接,成员名称,成员类型,学校名称,办学层次
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京蓝迪国际货运代理有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,全图通位置网络有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,深圳市斯维尔科技股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京绿建软件股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,杭州群核信息技术有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,展视网(北京)科技有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京必胜客比萨饼有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京物美商业集团股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,首都宾馆,其他组织,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,深圳市物新智能科技有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,深圳市美斯图科技有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,中德职业教育产教融合联盟,其他组织,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,西藏恒信凯鸿经贸有限责任公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京肯德基有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,科大讯飞股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京京邦达贸易有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京行知睿思科技有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,中智(北京)人力资源外包服务有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,中教畅享(北京)科技有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,达内时代科技集团有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京中科大洋科技发展股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京觅拍信息技术有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,凤凰数媒（北京）教育科技有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,中装金英教育科技(北京)有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,广州中望龙腾软件股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,广联达科技股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,中青旅控股股份有限公司遨游网总部,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京饭店,其他组织,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京首寰文化旅游投资有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,恒天中岩投资管理有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京盈泰财富云电子商务有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京信诺保险经纪有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,华西证券股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,中国民生银行股份有限公司北京通州支行,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,畅捷通信息技术股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京华财会计股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,大华会计师事务所,其他组织,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京络捷斯特科技发展有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京安信捷达物流有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京广慧金通教育集团,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,慧科教育科技集团有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京东大正保科技有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京星巴克咖啡有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,新道科技股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京卜蜂莲花连锁超市有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,家乐福集团,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,沃尔玛(中国)投资有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京超市发连锁股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京京客隆商业集团股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京翠微大厦股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京首商集团股份有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京西单友谊集团公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京苏宁电器有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京永辉超市有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京京东世纪贸易有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,中联集团教育科技有限公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京首都旅游集团有限责任公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京粮食集团有限责任公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京市烟草专卖局（公司）,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京二商集团有限责任公司,企业单位,,
北京商贸职业教育集团,北京财贸职业学院,第一批,职业教育,北京市,北京财贸职业学院,https://www.bjczy.edu.cn/folder276/folder546/2022-09-30/NNPh6xkzXLLTJ9WZ.html,北京菜市口百货股份有限公司,企业单位,,
